寣	xuon̍	
𦱧	xyon̍	
𠦪	xyon̍	
𦁕	xuon̍	
歑	xō	
幠	xō	
㦌	xuon̍	
膴	xō	
膴	myō	
膴	myó	
䰧	xō	
䬍	xuon̍	
䬍	xyon̍	
𩘐	xyon̍	
謼	xō	
謼	xò	
𢪏	huon̍	
囫	xuon̍	
狐	hō	
弧	hō	
瓳	hō	
胡	hō	
壷	hō	
𠴱	hō	
斛	huŋ̍	
焀	huŋ̍	
搰	huon̍	
壺	hō	
葫	hō	
葫	xō	
猢	hō	
湖	hō	
瑚	hō	
𣹬	huŋ̍	
㷤	xuŋ̍	
蔛	huŋ̍	
𩑶	hō	
㾰	hō	
𤌍	huuŋ̍	
𧛞	hō	
𧍵	hō	
槲	huŋ̍	
𨴬	huuŋ̍	
蝴	hō	
箶	hō	
衚	hō	
魱	hō	
糊	hō	
𣫈	huŋ̍	
螜	huŋ̍	
縠	huŋ̍	
㯛	hō	
醐	hō	
頶	huuŋ̍	
觳	huŋ̍	
觳	crxuŋ̍	
𣝗	huon̍	
𪏻	hō	
䈸	huŋ̍	
㽇	huŋ̍	
餬	hō	
𦗣	huon̍	
鵠	huuŋ̍	
鬍	hō	
鶘	hō	
𪍒	hō	
𥶜	hō	
𪕱	hō	
𧆌	ʦē	
虍	xō	
汻	xaŋ́	
虎	xó	
𨛵	xó	
萀	xó	
唬	xrà	
唬	cruaŋ̍	
許	xıó	
琥	xó	
䗂	xó	
滸	xó	
戸	hó	
互	hò	
戶	hó	
冱	hò	
𦬚	hò	
㕆	hó	
㕆	tó	
帍	hó	
枑	hò	
昈	hó	
岵	hó	
怙	hó	
戽	hó	
戽	xò	
戽	xó	
𦊂	hò	
𡜂	hó	
祜	hó	
䇘	hò	
笏	xuon̍	
瓠	hō	
瓠	hò	
𧥮	hò	
扈	hó	
婟	hò	
婟	hó	
𣪥	xuŋ̍	
鄠	hó	
𡻮	hó	
滬	hó	
嫭	hò	
𨛸	hó	
熩	hó	
𩿇	hó	
擭	hò	
擭	huaŋ̍	
擭	qyeŋ̍	
濩	hò	
濩	huaŋ̍	
濩	qyeŋ̍	
𧹲	xuŋ̍	
簄	hó	
鍙	xuŋ̍	
嚛	xuŋ̍	
嚛	xuuŋ̍	
𧂔	huŋ̍	
護	hò	
䨼	hò	
鳠	hruà	
韄	hò	
𪄮	hó	
頀	hò	
䪝	qruaŋ̍	
䪝	qyeŋ̍	
鸌	quaŋ̍	
鱯	hò	
鱯	hruà	
鱯	hrueŋ̍	
花	xruā	
砉	xruaŋ̍	
砉	xueŋ̍	
𦶎	xruē	
𠌶	xyō	
𠌶	yō	
𠂄	xuan̄	
𦹬	crxuē	
𠿎	xruē	
𡁑	xruē	
𩝨	xruē	
蘤	yé	
𤾸	yé	
划	hruā	
划	cuà	
划	cuá	
姡	hruan̍	
姡	huan̍	
華	hruā	
華	hruà	1̄%
華	xruā	1̄%
猾	hruen̍	
滑	hruen̍	
滑	huon̍	5%
滑	cuon̍	5%
嘩	hruā	
嘩	xruā	
磆	hruen̍	
𦧠	hruan̍	
螖	hruen̍	
鋘	hruā	
鋘	ŋō	
𧽌	hruen̍	
䴳	hruen̍	
𧑍	hruā	
鏵	hruā	
𤁪	hruan̍	
驊	hruā	
䱻	hruen̍	
鷨	hruā	
鷨	xruā	
𩪲	hren̍	
𠤎	xruà	
化	xruà	
㕦	hruà	
杹	xruà	
𢦚	hruá	
𡱏	hruá	
崋	hruā	5%
崋	hruà	
𥾩	zrı́	
䀨	xruen̍	
畫	hruè	
畫	hrueŋ̍	5%
𩲏	xruà	
𩵏	xruà	
觟	hruá	
話	hruad̀	
摦	hruà	
𦖍	hruá	
樺	hruā	
樺	hruà	
劃	hrueŋ̍	
劃	xrueŋ̍	
𢄶	xrueŋ̍	
諣	xruà	
諣	xruè	
澅	hruè	
嫿	hrueŋ̍	
黊	hruá	
黊	hruè	
黊	huē	
繣	hruè	
繣	xrueŋ̍	
𩸄	hruá	
蘳	hruá	
蘳	ȷxyē	
𧬭	cruē	
佪	huaı̄	
徊	huaı̄	
淮	hruaı̄	
槐	hruaı̄	
槐	huaı̄	
踝	hruá	
褢	hruaı̄	
褱	hruaı̄	
𩌃	gyı̀	
㠢	hruaı̄	
瀤	hruaı̄	
瀤	qruaı̄	
懷	hruaı̄	
㜳	hruaı̄	
櫰	hruaı̄	
櫰	cuaı̄	
𤜄	hruaı̄	
𧞷	hruaı̄	
蘹	hruaı̄	
𪊉	hruaı̄	
𪊉	qruaı̄	
坏	pxuaı̄	
咶	hruan̍	
咶	xruad̀	
咶	xruaı̀	
𣸎	xruaı̀	
𡎯	hruaı̀	
𧱳	xruaı̀	
壞	hruaı̀	
壞	cruaı̀	
𣟉	xruaı̀	
𣀤	cruaı̀	
𣀩	cruaı̀	
蘾	hruaı̀	
欥	ȷın̍	
欥	ȷyn̍	
鴅	xuan̄	
懁	cueǹ	
𡚊	xuan̄	
酄	xuan̄	
嚾	xuaǹ	
獾	xuan̄	
懽	xuan̄	
懽	cuaǹ	
歡	xuan̄	
貛	xuan̄	
讙	xuan̄	
讙	xyan̄	
驩	xuan̄	
𪈩	xuan̄	
㡲	hruan̄	
㿪	huan̄	
荁	huan̄	
峘	hoŋ̄	
峘	huan̄	
狟	huan̄	
洹	huan̄	
洹	yan̄	
桓	huan̄	
萈	huan̄	
萑	ʦȷyı̄	
萑	huan̄	
䭴	hruan̄	
䭴	hueń	
𡍦	hruan̄	
寏	huan̄	
絙	huan̄	
絙	coŋ̄	
貆	huan̄	
貆	xuan̄	
貆	xyan̄	
綄	huan̄	
綄	huań	
𦼉	huan̄	
䴟	huan̄	
𨌗	cxyı̀	
圜	hruan̄	
圜	yen̄	
𠟼	hruan̄	
澴	hruan̄	
寰	hruan̄	
寰	hueǹ	
環	hruan̄	
豲	huan̄	
鍰	hruan̄	
𦏊	huan̄	
糫	hruan̄	
繯	hruaǹ	
繯	hueń	
轘	hruan̄	
轘	hruaǹ	
𦣴	hruan̄	
闤	hruan̄	
𦇏	hueń	
𩙽	hruan̄	
鬟	hruan̄	
瓛	huan̄	
𪍺	hruań	
睆	hruań	
㬊	huań	
䈠	huań	
緩	huań	
𧡩	huań	
𧡩	xyań	
𠄔	heú	
幻	hrueǹ	
肒	huaǹ	
䀓	huaǹ	
𤴯	huaǹ	
奐	xuaǹ	
宦	hruaǹ	
圂	huoǹ	
浣	huań	
患	hruaǹ	
逭	huaǹ	
換	huaǹ	
喚	xuaǹ	
嵈	huań	
渙	xuad̀	
渙	xuaǹ	
豢	hruaǹ	
煥	xuaǹ	
𥈉	xuaǹ	
瘓	txuań	
漶	huaǹ	
槵	hruaǹ	
𢠶	hruaǹ	
擐	hruaǹ	
擐	cruan̄	
䯘	huaǹ	
䍺	hruan̄	
䍺	hruaǹ	
鯇	hruań	
𦏖	hruan̄	
鰀	huań	
鯶	huoń	
𡅽	xaǹ	
𡅽	xuaǹ	
𩁧	huaǹ	
㠵	xuaŋ̄	
巟	xuaŋ̄	
肓	xuaŋ̄	
荒	xuaŋ̄	
荒	xuaŋ̀	2%
㡆	xuaŋ̄	
衁	xuaŋ̄	
𣆖	xuaŋ̄	
𣆖	xuaŋ́	
䀮	xuaŋ̄	
䀮	maŋ̄	
𣺬	xuaŋ̄	
慌	xuaŋ́	
𥿼	xuaŋ̄	
㬻	xuaŋ́	
䐠	xaŋ̄	
𥡃	xuaŋ̄	
𩣐	xuaŋ̄	
㞷	gyaŋ̄	
𡉚	pyuŋ̄	
皇	huaŋ̄	
䍿	huaŋ̄	
偟	huaŋ̄	
𨜔	huaŋ̄	
凰	huaŋ̄	
隍	huaŋ̄	
堭	huaŋ̄	
揘	yeŋ̄	
黃	huaŋ̄	
葟	huaŋ̄	
喤	hruaŋ̄	
喤	xruaŋ̄	
崲	huaŋ̄	
遑	huaŋ̄	
徨	huaŋ̄	
湟	huaŋ̄	
惶	huaŋ̄	
媓	huaŋ̄	
瑝	hruaŋ̄	
𨝴	huaŋ̄	
煌	huaŋ̄	
䄓	hruaŋ̄	
䅣	huaŋ̄	
獚	huaŋ̄	
潢	huaŋ̄	
潢	huaŋ̀	
璜	huaŋ̄	
蝗	hruaŋ̄	
蝗	hruaŋ̀	
蝗	huaŋ̄	
篁	huaŋ̄	
艎	huaŋ̄	
磺	huaŋ̄	
諻	xruaŋ̄	
癀	huaŋ̄	
蟥	huaŋ̄	
簧	huaŋ̄	
鍠	hruaŋ̄	
𤯷	huaŋ̄	
餭	huaŋ̄	
趪	huaŋ̄	
韹	hruaŋ̄	
韹	huaŋ̄	
騜	huaŋ̄	
鐄	hruaŋ̄	
鰉	huaŋ̄	
鱑	huaŋ̄	
怳	xyaŋ́	
恍	cuaŋ̄	
𡧽	xuaŋ́	
晃	huaŋ́	
幌	huaŋ́	
詤	xuaŋ́	
詤	xyaŋ́	
𧧢	xuaŋ̄	
𧧢	xuaŋ́	
𧧢	xyaŋ́	
𧧮	xuaŋ̄	
𧧮	xyaŋ́	
謊	xuaŋ́	
謊	xyaŋ́	
櫎	huaŋ́	
滉	huaŋ́	
榥	huaŋ́	
䁜	xuaŋ́	
皝	huaŋ́	
灰	xuaı̄	
虺	xruaı̄	
虺	xuaı̄	
虺	xyoı́	
恢	cxuaı̄	
豗	xuaı̄	
婎	ȷxyı̄	
婎	ȷxyı̀	
揮	xyoı̄	
𤟤	huon̄	
𤟤	xyoı̄	
㷇	cxuaı̄	
隓	ȷxyē	
楎	huon̄	
楎	xyoı̄	
暉	xyoı̄	
䖶	xuaı̄	
詼	cxuaı̄	
煇	huon̄	
煇	huoń	
煇	xyoı̄	
睳	xuē	
幑	xyoı̄	
㾯	xuaı̄	
輝	xyoı̄	
噅	xyē	
麾	xyē	
㫎	xyoı̄	
翬	xyoı̄	
徽	xyoı̄	
隳	ȷxyē	
瀈	xyoı̄	
䜐	ȷxyē	
鰴	xyoı̄	
𩻟	xyē	
𩻟	yē	
𪎮	xyē	
𤜡	huaı̄	
回	huaı̄	
茴	huaı̄	
迴	huaı̄	
迴	huaı̀	
洄	huaı̄	
蛕	huaı̄	
蛕	xuaı́	
蛔	huaı̄	
𩢱	huaı̄	
䏨	xuaı́	
烠	huaı̄	
悔	xuaı̀	2̄%
悔	xuaı́	
𤈦	xyoı́	
㷄	xuaı́	
㷄	cuaǹ	
毀	xyè	
毀	xyé	
毁	xyè	
毁	xyé	
𦞙	tuaı́	
𡢕	xyé	
毇	xyé	
檓	xyé	
㩓	xyé	
燬	xyé	
𩃾	xyoı́	
𥽂	cxyoı̀	
譭	xyé	
𥶵	xyé	
卉	xyoı̀	
卉	xyoı́	
𠦄	som̍	
泋	xyoı̀	
𠧩	xuaı̀	
芔	xyoı̀	
恚	qȷyè	
彗	yed̀	
彗	zyed̀	
彗	zyı̀	
晦	xuaı̀	
㑰	ȷaŋ̀	
惠	huè	
喙	xyad̀	
𣨶	xyad̀	
匯	huaı́	
匯	crxuaı̄	2%
賄	xuaı́	
會	huad̀	
會	cuad̀	2%
䛛	huaı̀	
詯	huaı̀	
詯	xuaı̀	
彚	yoı̀	
㜇	qȷyè	
彙	yoı̀	
㨹	ʦyed̀	
㨹	syen̍	
蔧	zyı̀	
嘒	xuè	
𧶅	xuaı́	
䂕	xyad̀	
誨	xuaı̀	
瘣	huaı́	
𤸁	xyad̀	
慧	huè	
㩇	ʦrueŋ̍	
㩇	xrueŋ̍	
蕙	huè	
䕇	huaı́	
䕇	cuaı̄	
槥	yed̀	
槥	zyed̀	
暳	xuè	
潓	huè	
憓	huè	
薉	qyad̀	
薈	quad̀	
橞	huè	
殨	huaı̀	
噦	xuad̀	
噦	qyan̍	
噦	qyen̍	
獩	qyad̀	
諱	xyoı̀	
澮	cuad̀	
嬒	quad̀	
嬒	quan̍	
璯	crxuad̀	
檜	huad̀	
檜	cuad̀	
檜	cuan̍	
篲	zyed̀	
𥱵	zım̍	
𥱵	zyed̀	
餯	xyad̀	
燴	huad̀	
𨘇	heǹ	
𨘇	huad̀	
㩨	huè	
𩔁	xuaı̀	
嚖	xuè	
瞺	quad̀	
蟪	huè	
𢅫	zyed̀	
穢	qyad̀	
𦒎	huè	
𦒎	ȷed̀	
繢	huaı̀	
櫘	syed̀	
翽	xuad̀	
譓	huè	
䜋	huaı̀	
䜋	huaı́	
𤃴	xuan̍	
繪	huad̀	
闠	huaı̀	
儶	huè	
鏸	huè	
𧬨	xuad̀	
譮	xraı̀	
𦆠	gyı̀	
靧	xuaı̀	
鐬	xuad̀	
韢	ʦxyed̀	
孈	hruè	
孈	ȷxyè	
孈	ȷé	
孈	ȷyı́	
顪	xyad̀	
䵻	zyed̀	
𪔊	zyed̀	
昏	xuon̄	
惛	xuon̄	
惛	xuoǹ	
惛	xuoń	
婚	xuon̄	
葷	xyon̄	
棔	xuon̄	
殙	xuon̄	
𣣏	xuon̄	
䡣	huon̄	
䡣	xıan̄	
閽	xuon̄	
忶	huon̄	
忶	yoǹ	
㑮	huon̄	
㑮	ŋuon̄	
混	huoń	
堚	huon̄	
渾	huon̄	
渾	huoń	
琿	huon̄	
䰟	huon̄	
魂	huon̄	
㨡	huon̄	
㨡	huon̍	
㮯	huon̄	
㮯	huoń	
餛	huon̄	
𢣒	huon̄	
𣝂	huon̄	
䴷	hruań	
䴷	huon̄	
䮝	huon̄	
鼲	huon̄	
𦃕	xuoń	
俒	huon̄	
俒	huoǹ	
倱	huoń	
掍	huoń	
溷	huoǹ	
慁	huoǹ	
䚠	huoń	
𨡫	huoń	
諢	ŋuoǹ	
䫟	huoń	
䫟	yoń	
䧰	huoń	
剨	xrueŋ̍	
耠	hom̍	
劐	xuaŋ̍	
䦝	xrueŋ̍	
鍃	xuon̍	
豁	xuan̍	
佸	huan̍	
佸	cuan̍	
活	huan̍	
活	cuan̍	2%
䄆	huan̍	
䄆	cruan̍	
秳	huan̍	
趏	crxan̍	
趏	cruan̍	
𢋒	huaŋ̍	
𤻙	huaŋ̍	
火	xuá	
灬	xuá	
伙	xuá	
邩	xuá	
鈥	xuá	
漷	xruaŋ̍	
漷	cxuaŋ̍	
夥	hrué	
夥	huá	
𡖿	huá	
或	huoŋ̍	
咟	hrueŋ̍	
捇	xrueŋ̍	
眓	xuan̍	
俰	huà	
掝	xrueŋ̍	
𢃤	xuoŋ̍	
𡿿	huoŋ̍	
㖪	xrueŋ̍	
貨	xuà	
𥙯	huá	
𥚁	huá	
惑	huoŋ̍	
𣄸	huá	
𠷾	xyŋ̍	
湱	xruaŋ̍	
湱	xrueŋ̍	
𢝇	xruaŋ̍	
禍	huá	
嗀	xruŋ̍	
嗀	xuŋ̍	
𥇙	xuoŋ̍	
𦑌	xrueŋ̍	
㯉	trxıō	
䁨	xuaŋ̍	
㗲	hrueŋ̍	
膕	crueŋ̍	
膕	cuoŋ̍	
㦎	xrueŋ̍	
𨘌	huá	
奯	xuan̍	
霍	xuaŋ̍	
嚄	hruaŋ̍	
䐸	xrueŋ̍	
獲	hrueŋ̍	
䬉	xrueŋ̍	
㦜	huaŋ̍	
檴	hruà	
檴	huaŋ̍	
䰥	huoŋ̍	
𥊮	xrueŋ̍	
𧯆	xuan̍	
雘	quaŋ̍	
謋	xruaŋ̍	
𤐰	huaŋ̍	
䨥	ʦȷeŋ̍	
䨥	huaŋ̍	
矆	xyaŋ̍	
穫	huaŋ̍	
𤁹	xrueŋ̍	
攉	xuaŋ̍	
藿	xuaŋ̍	
蠖	quaŋ̍	
𨐶	xrueŋ̍	
瀖	xuaŋ̍	
臛	xuuŋ̍	
矐	xaŋ̍	
矐	xuaŋ̍	
𡄴	hruaŋ̍	
鑊	huaŋ̍	
癨	xuaŋ̍	
𦒧	xruaŋ̍	
靃	xuaŋ̍	
靃	syé	
䂄	xyaŋ̍	
丌	cı̄	
𥝌	cē	
𥝌	ŋaı̀	
圾	som̍	
芨	cım̍	
机	cıı̄	
机	cıı́	
乩	cē	
刏	gıoı̄	
刏	cıoı̄	
刏	cuaı̀	
肌	cıı̄	
枅	cē	
𨒪	ʦıeŋ̍	
咭	ȷxın̍	
咭	crxen̍	
剞	cıé	
唧	ʦıŋ̍	
唧	ʦın̍	
笄	cē	
飢	cıı̄	
屐	gıeŋ̍	
姬	ȷı̄	2%
姬	cı̄	
基	cı̄	
䂑	ʦē	
䐚	ʦıŋ̍	
𦳌	cım̍	
攲	cxıē	
攲	cıē	
攲	cıé	
犄	qıē	
嵆	hē	
嵇	hē	
𣪠	cxeŋ̍	
畸	cıē	
稘	cı̄	
䇫	cı̄	
㮷	cē	
箕	cı̄	
僟	cıoı̄	
㙨	gıoı̄	
𦺬	cıoı̄	
踦	cxıē	
踦	cıé	
嘰	cıoı̄	
稽	cē	
稽	cxé	1̄%
躸	cıē	
觭	cxıē	
觭	cxıé	
緝	ʦxım̍	
畿	gıoı̄	
璣	cıoı̄	
𦼷	ceŋ̍	
機	cıoı̄	
墼	ceŋ̍	
𨂰	trxıed̀	
積	ʦıè	5%
積	ʦıeŋ̍	
錤	gı̄	
錤	cı̄	
𦠄	gıoı̄	
激	ceŋ̍	
激	ceù	2%
憿	ceū	
𡫀	ceŋ̍	
禨	cıoı̄	
禨	cıoı̀	
隮	ʦē	
隮	ʦè	
𧗇	cıoı̄	
賷	ʦē	
𨍿	gıeŋ̍	
𨍺	gıeŋ̍	
擊	ceŋ̍	
磯	cıoı̄	
𧐐	ʦıeŋ̍	
𧐐	ʦreŋ̍	
櫅	ʦē	
𨪴	cē	
雞	cē	
䟇	cıoı̄	
䪡	ʦē	
譏	cıoı̄	
鐖	cıoı̄	
饑	cıoı̄	
鞿	cıoı̄	
躋	ʦē	
躋	ʦè	
鷄	cē	
齎	ʦē	
齎	ʦıı̄	
𩐒	ʦē	
羇	cıē	
齏	ʦē	
羈	cıē	
鸄	heŋ̍	
鸄	ceŋ̍	
鸄	ceù	
𧅱	ʦē	
亼	ʣım̍	
𠓛	ʣım̍	
及	gım̍	
伋	cım̍	
㲺	ʦın̍	
吉	cȷın̍	
岌	ŋım̍	
彶	cım̍	
汲	cım̍	
极	gıam̍	
极	gıem̍	
㧀	gım̍	
即	ʦıŋ̍	
郆	cȷın̍	
佶	gın̍	
㽺	xam̍	
㽺	xom̍	
㽺	cım̍	
亟	cxı̀	
亟	cıŋ̍	
笈	ʦrxem̍	
笈	gıam̍	
笈	gıem̍	
笈	gım̍	
卽	ʦıŋ̍	
急	cım̍	
姞	gın̍	
級	cım̍	
䞘	gıon̍	
揤	ʦıŋ̍	
揤	ʣın̍	
𤕺	ʣın̍	
𧉍	ʦın̍	
疾	ʣın̍	
𤿠	cȷın̍	
卙	ʦȷxım̍	
楖	ʦıŋ̍	
楖	ʦın̍	
楖	ʦrın̍	
𠦫	ʣım̍	
谻	cıeŋ̍	
庴	ʦıeŋ̍	
庴	ʣıeŋ̍	
㾊	sreŋ̍	
㥛	cıŋ̍	
𨕤	gım̍	
極	gıŋ̍	
棘	cıŋ̍	
殛	cıŋ̍	
戢	ʦrım̍	
㗊	ʦrım̍	
集	ʣım̍	
㑵	ʣın̍	
湒	ʦım̍	
趌	gın̍	
趌	cȷxın̍	
趌	cıen̍	
趌	cȷın̍	
塉	ʣıeŋ̍	
蒺	ʣın̍	
𦶍	gım̍	
楫	ʦıem̍	
蝍	ʦen̍	
蝍	ʦıŋ̍	
蝍	ʦın̍	
𠹋	ʣın̍	
𤠎	ʦıŋ̍	
愱	ʣın̍	
嫉	ʣıı̀	
嫉	ʣın̍	
耤	ʣıeŋ̍	
槉	ʣın̍	
䁒	ʦım̍	
𥠋	ʦım̍	
膌	ʣıeŋ̍	
䲯	gım̍	
𨂢	ʦıŋ̍	
蕀	cıŋ̍	
𦺩	cıeŋ̍	
蕺	ʦrım̍	
𦺴	ʣım̍	
踖	ʦxıaŋ̍	
踖	ʦıeŋ̍	
踖	ʣıeŋ̍	
𠿠	ʦrım̍	
㗱	ʦım̍	
㠍	ʦım̍	
箿	ʣım̍	
𧩦	cıŋ̍	
瘠	ʣıeŋ̍	
濈	ʦrım̍	
潗	ʦım̍	
𢇓	gıon̍	
䣢	ʣıeŋ̍	
㻷	cıŋ̍	
檝	ʦıem̍	
檝	ʣım̍	
輯	ʣım̍	
𧤏	ʦrım̍	
𧎿	ʣın̍	
藉	ʣıà	
藉	ʣıeŋ̍	
䩯	cxıŋ̍	
𥊬	ʦrım̍	
蹐	ʦıeŋ̍	
簎	ʦrxıeŋ̍	
簎	ʣıeŋ̍	
簎	ʣruŋ̍	
𧪠	ʣın̍	
襋	cıŋ̍	
㘍	ʦın̍	
𪃹	ʦıeŋ̍	
𪃹	ʦıŋ̍	
䚐	txeŋ̍	
䚐	ʣeŋ̍	
𧥄	ʦrım̍	
轚	cè	
轚	ceŋ̍	
霵	ʦrım̍	
霵	ʣrım̍	
籍	ʣıeŋ̍	
鏶	ʦxıem̍	
鏶	ʣım̍	
𨆮	ʣıeŋ̍	
鶺	ʦıeŋ̍	
𪄸	ʦeŋ̍	
覿	deŋ̍	
躤	ʣıà	
几	cıı́	
几	ʣȷyō	1%
己	cı́	
䢳	cıı́	
丮	cıeŋ̍	
㞦	cıı́	
𤜝	cıı́	
𠮯	cı́	
妀	cı́	
𤜾	cıeŋ̍	
虮	cıı̄	
脊	ʦıeŋ̍	
掎	cxıè	
掎	cıē	
掎	cıé	
㞆	cxıè	
㞆	cıé	
戟	cıeŋ̍	
𢜭	gıeŋ̍	
𢜭	cıeŋ̍	
㞛	cıı́	
幾	gıoı̄	5%
幾	gıoı̀	5%
幾	cıoı̄	2̄%
幾	cıoı́	
麂	cıı́	
撠	cıeŋ̍	
颳	cruan̍	
擠	ʦē	
擠	ʦè	
穖	cıoı́	
𪊨	cıı́	
蟣	gıoı̄	
蟣	cıoı́	
䍤	ʦé	
𩯋	cıeŋ̍	
彐	cıed̀	
旡	ʦrım̄	
旡	cıoı̀	
伎	ʦȷè	
伎	gıé	
伎	gȷē	
技	gıé	
芰	gıè	
𣢆	cıoı̀	
忌	gı̀	
妓	gıé	
妓	cıē	
季	cȷyı̀	
𡧘	ʣeŋ̍	
垍	gıı̀	
茍	cıŋ̍	
計	cè	
迹	ʦıeŋ̍	
洎	gıı̀	
洎	cıı̀	
𡧯	ʣeŋ̍	
既	cıoı̀	
紀	cı́	
畟	ʦrxıŋ̍	
畟	ʦıŋ̍	
記	cı̀	
𨜒	cè	
梞	gı̀	
𠴫	ʦıuŋ̍	
𠴫	ʣeŋ̍	
偈	gıed̀	
偈	gıen̍	
旣	cıoı̀	
徛	gıé	
徛	cıè	
祭	ʦıed̀	
祭	ʦraı̀	
悸	gȷyı̀	
寄	cıè	
寂	ʣeŋ̍	
惎	gı̀	
蔇	cıoı̀	
臮	gıı̀	
䐀	cıè	
䛋	ʦxıè	
䛋	gıè	
塈	gıı̀	
塈	xıoı̀	
勣	ʦeŋ̍	
跡	ʦıeŋ̍	
𥭜	gı̀	
痵	gȷyı̀	
兾	cıı̀	
際	ʦıed̀	
䋟	gı̀	
㮨	ʦıŋ̍	
𣯅	cıed̀	
䝸	gıè	
跽	gıı́	
䗁	gıé	
䗁	cxıē	
㹄	ʦıŋ̍	
穊	cıı̀	
墍	gıı̀	
墍	xıoı̀	
誋	gı̀	
㲅	cè	
暨	gıı̀	
暨	cıoı̀	
䀈	xıoı̀	
䀈	cxı̀	
䀈	cxıoı̀	
諅	gı̀	
諅	cı̄	
稷	ʦıŋ̍	
𣽍	gıı̀	
髻	cè	
薊	cè	
冀	cıı̀	
穄	ʦıed̀	
𦃟	hè	
劑	ʦyē	1%
劑	ʣè	
襀	ʦıeŋ̍	
檕	cè	
檕	cxē	
鮆	ʦıē	
覬	cıı̀	
罽	cıed̀	
䶓	ʦè	
𩶆	ʣé	
濟	ʦè	
濟	ʦé	4%
績	ʦeŋ̍	
檵	cè	
蹟	ʦıeŋ̍	
鯽	ʦıeŋ̍	
鯽	ʦıŋ̍	
齌	ʦē	
齌	ʦxē	
齌	ʣè	
鵋	gı̀	
繫	hè	
繫	cè	
䤒	gıoı̀	
穧	ʦè	
穧	ʦıed̀	
穧	ʣè	
癠	ʦé	
癠	ʣē	
癠	ʣè	
癠	ʣé	
懻	cıı̀	
𩥉	cıı̀	
蘮	cıed̀	
瀱	cıed̀	
鱀	gı̀	
鱀	gıı̀	
繼	cè	
𨣧	ʣè	
𩺀	ʦıeŋ̍	
𡬄	gȷyı̀	
蘻	cè	
霽	ʦè	
鰿	ʦıeŋ̍	
鰿	ʣreŋ̍	
鰶	ʦıed̀	
𦇧	cıed̀	
𪊆	ʣè	
鱭	ʣé	
驥	cıı̀	
䶩	ʣè	
加	crā	
宊	txuon̍	
佳	crē	
迦	cıā	
迦	crā	
珈	crā	
枷	gıā	
枷	crā	
痂	crā	
浹	ʦem̍	
家	crā	
梜	cem̍	
梜	cram̍	
笳	crā	
𧉪	crā	
袈	crā	
葭	crā	
𨔣	crā	
跏	crā	
傢	crā	
猳	crā	
裌	crem̍	
犌	crā	
筴	ʦrxeŋ̍	
筴	cem̍	
筴	crem̍	
𤠙	crā	
𣮫	crā	
嘉	crā	
豭	crā	
貑	crā	
䴥	crā	
鴐	crā	
鎵	crā	
麚	crā	
圿	cren̍	
扴	cren̍	
夾	crem̍	
𨒇	cram̍	
郟	crem̍	
恝	cxè	
恝	cren̍	
莢	cem̍	
唊	cem̍	
戛	cren̍	
䀫	crem̍	
脥	cȷxeḿ	
袷	cıam̍	
袷	crem̍	
𥞵	cem̍	
㮖	cren̍	
跲	gıam̍	
跲	cıam̍	
跲	crem̍	
蛺	cem̍	
餄	crem̍	
鋏	cem̍	
䩡	crem̍	
頰	cem̍	
鴶	cren̍	
𩠣	cem̍	
鵊	crem̍	
㿓	crem̍	
𪈟	cran̍	
甲	cram̍	
岬	cram̍	
玾	cram̍	
胛	cram̍	
叚	crá	
𥑐	cram̍	
假	crà	3̄%
假	crá	
斝	crá	
婽	crá	
椵	crá	
賈	có	1̄%
賈	crà	1̄%
賈	crá	
鉀	cam̍	
鉀	cram̍	
榎	crá	
瘕	crā	
瘕	crà	
瘕	crá	
檟	crá	
𩌍	cram̍	
价	craı̀	
架	crà	
𦙺	crà	
𢱈	crà	
𢉤	crà	
㽎	dom̄	
㽎	xım̄	
幏	crā	
幏	crà	
嫁	crà	
稼	crà	
價	crà	
駕	crà	
駱	laŋ̍	
幵	cen̄	
尖	ʦıem̄	
奸	can̄	
奸	cran̄	
戔	ʣan̄	
㦰	ʦıem̄	
肩	cen̄	
姦	cran̄	
䇝	ʦıem̄	
兼	cem̄	
兼	cem̀	
菅	cran̄	
菺	cen̄	
堅	cen̄	
猏	cen̄	
揃	ʦıeń	
靬	cxan̄	
靬	cxaǹ	
靬	cıan̄	
靬	cren̄	
葏	ʦıen̄	
葌	cran̄	
㓺	cıan̄	
間	creǹ	99%
犍	gıen̄	
犍	cıan̄	
牋	ʦen̄	
傔	cxem̀	
𢃬	ʦen̄	
湔	ʦen̄	
湔	ʦıen̄	
湔	ʦıeǹ	
湔	ʣen̄	
瑊	ʦȷım̄	
瑊	crem̄	
搛	cem̀	
搛	lıem̄	
蒹	cem̄	
椷	hrem̄	
豣	cen̄	
煎	ʦıen̄	
煎	ʦıeǹ	2%
𨕨	ʦen̄	
𢳚	cıan̄	
監	cram̄	
監	cram̀	1̄%
箋	ʦen̄	
蕑	cren̄	
𣘖	cıan̄	
𧱚	cen̄	
𦋰	cem̄	
𪊑	cen̄	
𪊑	cxen̄	
𪊑	cxeŋ̀	
緘	crem̄	
𣚙	ʦen̄	
㔋	hraḿ	
㔋	cram̀	
㔋	lam̀	
𩃔	ʦıem̄	
𩃔	srem̄	
𩃢	ʦıem̄	
𩃢	srem̄	
䭈	cıan̄	
熸	ʦıem̄	
縑	cem̄	
麉	cen̄	
艱	cren̄	
