喍	ʦrai	1
喍	la	3
喎	uai	0
喏	nue	3
喏	nje	2
喐	xue	3
喐	gue	1
喐	xy	3
喑	ien	0
喒	ʣan	1
喒	ʣa	1
喒	ʣa	2
喓	iau	0
喔	oc	0
喔	uec	0
喕	mian	2
喖	xu	1
喗	ŋyen	2
喗	beŋ	3
喘	ʦjuan	2
喘	ʣjen	2
喙	xuei	3
喙	gi	1
喚	xuan	3
喛	xuan	3
喛	yan	1
喛	xyan	2
喛	xe	1
喜	xi	2
喜	gien	2
喝	xet	0
喝	xet	3
喝	iet	3
喝	liant	1
喞	gi	0
喞	cen	2
喟	cuei	3
喠	ʣjueŋ	2
喠	ʦjuaŋ	1
喠	ʣjeu	1
喠	du	1
喡	uei	1
喡	uei	3
喢	srap	3
喣	xy	2
喤	xuaŋ	1
喥	duec	1
喥	ʣrac	3
喦	ianp	1
喧	xyan	0
喨	liaŋ	3
喨	ʣau	3
喩	y	3
喪	saŋ	0
喪	saŋ	3
喪	le	3
喫	ʦrc	0
喫	cic	0
喬	ciau	1
喬	giau	0
喬	bieŋ	3
喭	ŋian	3
單	dan	0
單	sran	3
單	ʦran	1
喯	pen	3
喯	ben	0
喰	ʦan	0
喰	suen	0
喰	ʦi	0
喱	li	1
喲	ioc	0
喲	ioc	4
喳	ʣra	0
喳	ʦra	0
喴	uei	0
喵	miau	0
喵	ien	2
営	ieŋ	1
営	pien	0
喷	pen	0
喷	pen	3
喹	cueit	1
喺	xi	1
喻	y	3
喻	seu	2
喼	gie	0
喼	ly	3
喽	leu	1
喽	leu	4
喾	cu	3
喾	di	1
喿	ʣau	3
喿	ʦiau	0
喿	du	1
嗀	xuc	3
嗀	liauc	2
嗁	ti	1
嗁	ʣrue	1
嗂	iau	1
嗃	xec	3
嗃	xiauc	0
嗃	xiauc	3
嗃	xuc	3
嗄	sra	3
嗄	a	1
嗅	xieu	3
嗆	ʦiaŋ	0
嗆	ʦiaŋ	3
嗇	sec	3
嗈	yeŋ	0
嗉	su	3
嗊	gueŋ	3
嗊	xueŋ	2
嗊	gueŋ	2
嗊	ʦraŋ	2
嗋	xiep	1
嗌	ic	3
嗌	aic	3
嗍	suec	0
嗎	ma	1
嗎	ma	2
嗎	ma	4
嗏	ʦra	0
嗐	xai	3
嗑	cep	0
嗑	cep	3
嗒	tap	3
嗒	dap	0
嗒	ʦrenp	3
嗓	saŋ	2
嗓	ta	3
嗔	ʦjen	0
嗕	njuc	3
嗖	seuc	0
嗗	uat	0
嗗	gut	2
嗘	gi	0
嗙	beŋ	0
嗙	paŋ	2
嗙	cye	3
嗚	u	0
嗚	dau	3
嗛	xian	1
嗛	cian	3
嗛	cie	3
嗜	sj	3
嗝	gec	1
嗝	raŋc	2
嗞	ʣ	0
嗟	ʣie	0
嗟	pue	3
嗠	lau	3
嗡	ueŋ	0
嗢	uat	3
嗣	s	3
嗤	ʦj	0
嗥	xau	1
嗦	sue	0
嗦	ʣrueŋ	0
嗨	xai	0
嗨	xei	0
嗩	sue	2
嗪	ʦien	1
嗪	ʣiaŋ	0
嗫	nie	3
嗫	cy	1
嗬	xe	0
嗬	lei	2
嗭	ʣ	4
嗭	ʦa	3
嗮	sai	2
嗮	cye	0
嗯	ŋ	2
嗯	n	1
嗯	n	2
嗰	ge	2
嗱	na	1
嗲	dia	2
嗳	ai	2
嗳	ai	3
嗳	ai	0
嗴	ciaŋ	0
嗵	tueŋ	0
嗵	xiaŋ	3
嗶	bit	3
嗶	leit	3
嗷	ŋau	1
嗸	ŋau	1
嗹	lian	1
嗺	ʣuei	0
嗺	suei	0
嗺	lan	3
嗻	ʣje	0
嗻	ʣje	3
嗻	ʣju	3
嗻	ʣje	4
嗼	muec	3
嗽	seuc	3
嗾	seu	2
嗿	tan	2
嗿	la	2
嘀	dic	1
嘁	ʦip	0
嘁	lap	2
嘂	giau	3
嘃	ʦrueŋ	0
嘄	giau	3
嘄	dau	2
嘄	y	3
嘅	cai	2
嘅	ge	2
嘆	tan	3
嘇	sran	0
嘇	ʦan	3
嘈	ʦau	1
嘉	gia	0
嘊	ai	1
嘊	giau	3
嘋	xiau	3
嘋	cien	1
嘌	piau	0
嘌	gi	0
嘍	leu	1
嘍	leu	4
嘎	gat	0
嘎	gat	1
嘎	gat	2
嘏	gu	2
嘏	gan	2
嘐	xiau	0
嘐	giau	0
嘑	xu	0
嘑	ʦuen	3
嘒	xuei	3
嘒	i	3
嘓	guec	0
嘔	eu	2
嘔	eu	0
嘔	eu	3
嘕	xian	0
嘖	ʣec	1
嘗	ʦjaŋ	1
嘘	xy	0
嘘	sr	0
嘙	pue	1
嘚	de	0
嘚	dei	0
嘛	ma	1
嘛	ma	4
嘜	mac	3
嘝	xu	1
嘞	leic	4
嘞	lec	0
嘟	du	0
嘠	ga	0
嘠	ga	1
嘠	ga	2
嘠	i	3
嘡	taŋ	0
嘡	ʣr	0
嘢	ie	2
嘣	beŋ	0
嘤	ieŋ	0
嘤	biau	2
嘥	sai	0
嘥	sreŋ	0
嘦	giau	3
嘦	gieu	3
嘦	sre	3
嘧	mit	3
嘨	xiau	3
嘩	xua	1
嘩	xua	0
嘪	mai	2
嘫	nran	1
嘫	xe	0
嘬	ʣue	0
嘬	fu	1
嘭	peŋ	0
嘮	lau	3
嘮	lau	1
嘮	gy	0
嘯	siau	3
嘰	gi	0
嘱	ʣru	2
嘲	ʦrau	1
嘲	ʣrau	0
嘳	cuei	3
嘴	ʣuei	2
嘵	xiau	0
嘶	s	0
嘷	xau	1
嘸	fu	2
嘹	liau	1
嘺	ciau	1
嘺	ciau	3
嘻	xi	0
嘼	ʦru	3
嘼	xy	3
嘼	sreu	3
嘽	tan	0
嘽	ʦjan	2
嘾	dan	3
嘾	tan	1
嘿	xeic	0
嘿	muec	3
噀	xyen	3
噀	ʣue	2
噁	e	2
噁	i	1
噂	ʣuen	0
噃	fan	0
噃	bue	4
噄	ʦr	0
噅	xuei	0
噆	ʣanp	2
噆	sianp	3
噆	ʣrp	0
噇	ʦruaŋ	1
噇	i	1
噈	ʦuc	3
噈	ʣac	0
噈	xec	1
噉	dan	3
噉	s	3
噉	tai	1
噊	ʣjyet	1
噋	tuenc	0
噋	cuec	3
噋	ʦrueic	3
噌	ʦeŋ	0
噍	ʣiau	3
噎	iet	0
噎	muet	3
噏	xip	0
噐	ci	3
噑	xau	1
噒	lian	1
噓	xy	0
噓	sr	0
噔	deŋ	0
噕	xuei	0
噖	ien	1
噗	puc	0
噘	gyet	0
噙	cien	1
噚	syen	1
噛	nie	3
噜	lu	0
噝	s	0
噞	ŋian	2
噟	ieŋ	0
噠	dat	0
噡	ʣjan	0
噡	ʣjan	0
噢	oc	0
噣	ʣjeuc	3
噣	ʣjuec	1
噣	sjyenc	1
噤	gien	3
噥	nueŋ	1
噦	yet	2
噦	xueit	3
噦	rut	1
噧	xiet	3
器	ci	3
器	xue	3
噩	ŋec	3
噪	ʣau	3
噫	i	0
噫	ieu	2
噬	sj	3
噬	sjau	0
噭	giau	3
噭	ciau	3
噭	ʦr	0
噮	yan	3
噯	ai	2
噯	ai	3
噯	ai	0
噰	yeŋ	0
噰	yeŋ	2
噰	sreu	3
噱	gyec	1
噱	xyec	1
噲	cuai	3
噳	ŋy	2
噴	pen	0
噴	pen	3
噵	dau	3
噶	gat	1
噷	xien	0
噷	xen	2
噷	xen	3
噸	duen	0
噹	daŋ	0
噺	xien	0
噻	sai	0
噼	pi	0
噽	pi	2
噾	ien	0
噾	ieu	3
噿	ʣuei	2
噿	y	3
嚀	nieŋ	1
嚁	di	1
嚂	lan	3
嚂	gyen	3
嚃	tap	3
嚄	xuec	3
嚄	oc	2
嚅	nju	1
嚆	xau	0
嚇	xec	3
嚇	xiac	3
嚈	ianp	3
嚉	due	0
嚉	ʣ	0
嚊	xieu	3
嚊	pi	3
嚊	lu	3
嚋	ʣreu	0
嚋	ʦreu	1
嚌	ʣi	3
嚌	ʣie	0
嚌	ʣrai	0
嚍	gien	3
嚎	xau	1
嚏	ti	3
嚐	ʦjaŋ	1
嚑	xyen	0
嚒	me	0
嚓	ʦat	0
嚓	ʦrat	0
嚔	ti	3
嚕	lu	0
嚖	xuei	3
嚗	buec	1
嚗	pauc	3
嚗	bauc	3
嚘	ieu	0
嚙	nie	3
嚚	ŋien	1
嚚	ʦr	2
嚛	xuc	3
嚛	cuenc	0
嚜	mei	3
嚜	me	4
嚜	mue	3
嚝	xueŋ	0
嚞	ʣret	1
嚟	li	1
嚟	xue	3
嚠	lieu	1
嚠	ʣruen	3
嚡	xie	1
嚡	xai	1
嚢	naŋ	1
嚣	xiau	0
嚤	mue	0
嚥	ian	3
嚦	lic	3
嚦	xeuc	1
嚧	lu	1
嚨	lueŋ	1
嚩	pue	1
嚩	xy	2
嚪	dan	3
嚫	ʦren	3
嚬	pien	1
嚭	pi	2
嚮	xiaŋ	3
嚯	xue	3
嚰	me	3
嚱	xi	0
嚲	due	2
嚳	cuc	3
嚴	ŋian	1
嚵	ʦran	1
嚶	ieŋ	0
嚷	njaŋ	2
嚷	njaŋ	0
嚸	dian	2
嚹	la	1
嚺	ta	3
嚻	xiau	0
嚼	ʣiauc	1
嚼	ʣyec	1
嚼	ʣiauc	3
嚽	ʦrue	3
嚾	xuan	3
嚾	xuan	0
嚾	ʣueŋ	0
嚿	xue	3
嚿	ieŋ	3
囀	ʣruan	3
囁	niep	3
囂	xiau	0
囂	ʣru	0
囃	ʣap	1
囃	ʦap	3
囄	li	1
囅	ʦran	2
囅	lieu	3
囆	ʦrai	3
囇	li	3
囈	ŋi	3
囉	lue	0
囉	lue	1
囉	lue	4
囊	naŋ	1
囊	naŋ	0
囋	ʣat	1
囋	ʣant	3
囋	ʦant	0
囌	su	0
囍	xi	2
囎	ʣeŋ	3
囏	gian	0
囐	iant	3
囐	ʣat	1
囐	niet	3
囑	ʣjuc	2
囑	nuc	3
囒	lan	1
囓	nie	3
囔	naŋ	0
囖	lue	1
囖	lue	0
囖	lue	4
囗	uei	1
囗	gue	1
囘	xuei	1
囘	bi	3
囙	ien	0
囚	ʦieu	1
囚	ʦr	3
四	s	3
囜	nien	1
囜	ʣu	2
囝	gian	2
囝	nan	0
囝	feŋ	1
回	xuei	1
回	lu	3
囟	sien	3
囟	pu	2
因	ien	0
囡	nan	0
团	tuan	1
団	tuan	1
囤	duen	3
囤	tuen	1
囥	caŋ	3
囥	ʣruan	3
囦	yan	0
囧	gyeŋ	2
囧	ʣre	1
囨	pian	0
囨	sr	0
囩	yen	1
囩	y	2
囪	ʦueŋ	0
囪	lu	3
囫	xut	1
囫	liaŋt	1
囬	xuei	1
园	ŋyan	1
囮	ŋe	1
囯	gue	1
囯	gye	1
困	cuen	3
困	liau	3
囱	ʦueŋ	0
囱	beŋ	0
囲	uei	1
囲	tueŋ	0
図	tu	1
围	uei	1
囵	luen	1
囶	gue	1
囷	cyen	0
囸	r	3
囹	lieŋ	1
固	gu	3
囻	gue	1
囼	tai	0
国	gue	1
国	lieu	3
图	tu	1
囿	ieuc	3
圀	gue	1
圁	ŋien	1
圂	xuen	3
圃	pu	2
圃	i	3
圄	ŋy	2
圄	guan	0
圅	xan	1
圆	yan	1
圇	luen	1
圈	cyan	0
圈	gyan	3
圈	gyan	0
圉	ŋy	2
圊	ʦieŋ	0
國	guec	1
圌	ʦjuan	1
圌	ʦjuei	1
圌	au	2
圍	uei	1
圎	yan	1
圏	cyan	0
圏	gyan	3
圏	gyan	0
圏	guei	3
圐	cu	0
圐	mien	2
圑	pu	2
園	yan	1
園	ian	2
圓	yan	1
圓	lan	1
圔	iap	3
圕	tuan	0
圖	tu	1
圖	bue	1
圗	tu	1
團	tuan	1
圙	lye	3
圙	ʣan	3
圚	xuei	3
圚	ieu	2
圛	ic	3
圜	xuan	1
圜	yan	1
圝	luan	1
圞	luan	1
土	tu	2
圠	iat	3
圡	tu	2
圢	tieŋ	2
圣	sreŋt	3
圤	puc	1
圥	lu	3
圥	i	3
圦	cuai	3
圦	ni	2
圦	xian	2
圧	ia	0
在	ʣai	3
圩	uei	1
圩	xy	0
圪	get	0
圫	y	3
圫	ʣruen	0
圬	u	0
圬	ni	2
圬	xian	2
圭	guei	0
圭	gue	2
圮	pi	2
圮	gyen	3
圯	i	1
地	di	3
地	de	4
地	sr	0
圱	ʦian	0
圱	su	1
圲	cian	0
圲	xian	2
圲	gian	2
圳	ʣjen	3
圴	ʣrue	1
圴	cian	0
圵	daŋ	3
圵	cye	3
圶	cia	3
圶	cuei	1
圷	xia	3
圸	sran	0
圹	cuaŋ	3
场	ʦraŋ	1
场	ʦraŋ	2
圻	ci	1
圻	ŋien	1
圼	niet	3
圽	mue	3
圾	ʣip	0
圿	giat	1
址	ʣj	2
址	sje	1
坁	ʣj	2
坁	ʣj	3
坂	ban	2
坂	xue	3
坃	xyen	0
坄	ic	3
坄	uanc	3
坅	cien	2
坆	mei	1
坆	fen	1
均	gyen	0
坈	rueŋ	2
坈	ceŋ	0
坉	tuen	1
坉	duen	3
坊	faŋ	0
坊	faŋ	1
坊	fei	3
坋	ben	3
坋	fen	3
坋	fei	3
坌	ben	3
坌	gi	0
坍	tan	0
坍	y	3
坍	uaŋ	1
坎	can	2
坏	xuai	3
坐	ʣue	3
坑	ceŋ	0
坑	ʣr	0
坒	bit	3
坒	guat	3
坓	gieŋ	2
坔	di	3
坔	lan	3
坔	gie	1
坕	gieŋ	0
坕	maŋ	1
坖	gi	3
坖	xe	1
坖	xie	1
块	cuai	3
坘	di	2
坘	ieu	2
坙	gieŋ	0
坚	gian	0
坛	tan	1
坜	li	3
坝	ba	3
坞	u	3
坟	fen	1
坟	du	3
坠	ʣruei	3
坠	s	0
坠	xieu	3
坡	pue	0
坢	pan	2
坢	ban	3
坢	li	3
坣	taŋ	1
坤	cuen	0
坥	ʦy	0
坥	ʣie	1
坦	tan	2
坦	nieu	2
坧	ʣr	2
坧	ba	3
坨	tue	1
坨	y	1
坩	gan	0
坩	suei	3
坪	pieŋ	1
坫	dian	3
坬	gua	3
坭	ni	1
坮	tai	1
坮	ʣr	0
坯	pi	0
坰	gyeŋ	0
坱	iaŋ	2
坲	fuet	1
坳	au	3
坴	luc	3
坵	cieu	0
坶	muc	3
坶	muc	2
坷	ce	0
坷	ce	2
坸	geu	3
坸	xe	1
坹	xyet	3
坹	cet	0
坺	fat	1
坻	di	2
坻	ʦr	1
坼	ʦrec	3
坽	lieŋ	1
坾	ʣru	3
坾	du	3
坾	ʣra	3
坿	fu	3
坿	gia	0
垀	xu	0
垁	ʣr	3
垁	ʦren	0
垂	ʦjuei	1
垃	lap	0
垃	ʦrueip	3
垃	srup	3
垄	lueŋ	2
垄	xe	1
垅	lueŋ	2
垅	ʣrai	2
垆	lu	1
垇	au	3
垈	dai	3
垉	pau	1
垊	mien	1
垊	mei	3
型	xieŋ	1
垌	dueŋ	3
垌	tueŋ	1
垍	gi	3
垍	xe	1
垎	xec	3
垎	ʣc	2
垏	ly	3
垏	ʣru	1
垐	ʦc	1
垑	ʦj	2
垑	ʣ	2
垒	lei	2
垒	tue	1
垓	gai	0
垔	ien	0
垕	xeu	3
垖	duei	0
垗	ʣrau	3
垘	fuc	1
垘	ʣuenc	3
垙	guaŋ	0
垚	ŋiau	1
垚	ru	1
垛	due	2
垛	due	3
垛	due	3
垜	due	2
垜	due	3
垜	giaŋ	3
垝	guei	2
垞	ʦra	1
垟	iaŋ	1
垠	ŋien	1
垡	fat	1
垢	geu	3
垣	yan	1
垤	diet	1
垥	xie	1
垥	lie	3
垦	cen	2
垧	sraŋ	2
垧	xeŋ	1
垨	sreu	2
垩	e	3
垩	beŋ	0
垪	bieŋ	3
垪	mue	3
垪	mi	2
垫	dian	3
垬	xueŋ	1
垭	ia	0
垮	cua	2
垯	da	1
垯	ʣu	1
垰	ca	2
垱	daŋ	3
垲	cai	2
垲	bie	0
垳	xaŋ	1
垴	nau	2
垴	cu	3
垵	an	2
垵	gia	1
垶	sieŋ	0
垷	xian	3
垸	yan	3
垸	xuan	1
垹	baŋ	0
垺	pueu	1
垺	fu	1
垺	ʣrue	0
垻	ba	3
垼	ic	3
垼	xieuc	0
垽	ŋien	3
垾	xan	3
垿	xy	3
埀	ʦruei	1
埁	ʦen	1
埂	geŋ	2
埃	ai	0
埃	xe	1
埄	beŋ	2
埄	feŋ	0
埅	di	3
埅	faŋ	1
埅	ciau	0
埆	cyec	3
埆	gyec	1
埇	yeŋ	2
埈	ʣyen	3
埉	xia	1
埉	gia	0
埊	di	3
埋	mai	1
埋	man	1
埌	laŋ	3
埍	gyan	2
埍	fei	2
城	ʦjeŋ	1
城	sjeŋ	0
埏	ian	1
埏	sjan	0
埐	ʦien	1
埐	ʣien	0
埑	ʣre	1
埒	liet	3
埒	ʣrueit	3
埓	lie	3
埓	cuan	2
埔	pu	2
埔	bu	3
埔	ʣe	3
埕	ʦreŋ	1
埕	xian	0
埖	xua	0
埗	bu	3
埗	bi	3
埘	sr	1
埘	i	3
埙	xyen	0
埚	gue	0
埚	ʦraŋ	3
埛	gyeŋ	0
埜	ie	2
埝	nianp	3
埞	di	0
域	yc	3
埠	bu	3
埡	ia	3
埢	cyan	1
埣	suei	3
埣	su	3
埤	pi	1
埤	pi	3
埥	cieŋ	0
埥	ʣreŋ	0
埦	uan	2
埦	uan	0
埧	gy	3
埨	luen	2
埩	ʣreŋ	0
埩	ʦreŋ	1
埪	cueŋ	0
埪	mau	3
埫	ʦrueŋ	2
埫	sraŋ	2
埬	dueŋ	0
埭	dai	3
埮	tan	1
埮	tan	3
埯	an	2
埰	ʦai	2
埰	ʦai	3
埱	ʦjuc	3
埱	teuc	3
埲	beŋ	2
埳	xian	3
埳	can	2
埴	ʣjc	1
埵	due	2
埶	ŋi	3
埶	sr	3
埶	ŋuan	2
執	ʣjp	1
埸	ic	3
培	pei	1
基	gi	0
埻	ʣjuenc	2
埼	ci	1
埽	sau	3
埽	sau	2
埽	u	0
埾	ʣy	3
埾	cu	0
埿	ni	1
埿	ue	2
堀	cut	0
堀	xieŋt	0
堁	ce	3
堁	ce	0
堂	taŋ	1
堃	cuen	0
堃	gieu	0
堄	ni	3
堄	duan	0
堅	gian	0
堅	xuan	3
堆	duei	0
堇	gien	0
堈	gaŋ	0
堈	ʣr	3
堈	gi	3
堉	yc	3
堉	ʦec	3
堊	ec	3
堊	reuc	1
堋	peŋ	1
堋	beŋ	3
堋	gi	1
堌	gu	3
堍	tu	3
堍	ie	3
堎	leŋ	3
堏	faŋ	0
堐	ia	1
堑	cian	3
堒	cuen	0
堓	an	3
堔	sren	0
堕	due	3
堕	xuei	0
堖	nau	2
堗	tut	0
堘	ʦreŋ	1
堙	ien	0
堚	xuan	1
堛	bic	3
堛	gieŋc	0
堜	lian	3
堜	iaŋ	3
堝	gue	0
堞	diep	1
堟	ʣruan	3
堠	xeu	3
堡	bau	2
堡	bu	2
堡	pu	3
堡	ʣueŋ	2
堢	bau	2
堣	ŋy	1
堤	di	0
堥	mau	1
堥	mueu	1
堥	mu	2
堦	gie	0
堧	njuan	1
堨	et	3
堨	ait	3
堨	iet	3
堩	geŋ	3
堩	ʦan	2
堪	can	0
堫	ʣueŋ	0
堬	y	1
堭	xuaŋ	1
堮	ŋec	3
堯	ŋiau	1
堰	ian	3
報	bau	3
報	s	0
堲	ʣic	1
堲	lic	3
堳	mei	1
堳	gu	2
場	ʦraŋ	1
場	ʦraŋ	2
場	ʦraŋ	3
堵	du	2
堶	tue	1
堶	fei	2
堷	ien	3
堷	lieu	1
堸	feŋ	1
堹	ʣrueŋ	3
堹	gie	1
堺	gie	3
堺	yen	0
堻	gien	0
堼	feŋ	0
堽	gaŋ	0
堽	ʣr	3
堾	ʦruan	2
堿	gian	2
塀	pieŋ	1
塀	ʦreu	1
塁	lei	2
塁	bie	0
塂	giaŋ	2
塃	xuaŋ	0
塃	xuaŋ	0
塄	leŋ	1
塅	duan	3
塅	gau	0
塆	uan	0
塇	xyan	0
塈	gi	3
塉	ʣic	1
塊	cuai	3
塋	ieŋ	1
塌	tap	0
塍	ʦjeŋ	1
塎	yeŋ	2
塏	cai	2
塐	su	3
塑	su	3
塒	sj	1
塒	ʣji	0
塓	mic	3
塔	tap	2
塕	ueŋ	2
塖	ʦjeŋ	1
塗	tu	1
塘	taŋ	1
塙	cyec	3
塚	ʣrueŋ	2
塛	lit	3
塜	peŋ	1
塜	lue	1
塜	suei	3
塝	baŋ	3
塝	gian	0
塝	cian	0
塞	saic	0
塞	saic	3
塞	sec	3
塟	ʣaŋ	3
塟	ʦruaŋ	0
塠	duei	0
塠	sruaŋ	2
塡	tian	1
塢	u	3
塢	ly	3
塣	ʣreŋ	3
塣	gyen	3
塤	xyen	0
塤	giau	3
塥	gec	1
塦	ʣren	3
塦	ti	3
塦	di	3
塧	ai	3
塧	ʣra	0
塨	gueŋ	0
塩	ian	1
塪	xian	3
塪	i	3
填	tian	1
填	ʣren	3
塬	yan	1
塬	ʦueŋ	0
塭	uen	0
塭	nei	2
塮	xie	3
塮	gia	0
塯	lieu	3
塰	xai	2
塱	laŋ	2
塲	ʦjaŋ	1
塲	ʦjaŋ	2
塳	peŋ	1
塴	beŋ	3
塴	gi	3
塵	ʦren	1
塶	lu	3
塷	lu	2
塸	eu	0
塸	cieu	0
塹	ʦian	3
塺	mei	1
塻	muec	3
塼	ʣruan	0
塼	tuan	1
塽	sruaŋ	2
塽	ai	3
塾	sjuc	1
塿	leu	2
墀	ʦr	1
墁	man	3
墂	biau	0
境	gieŋ	3
墄	ʦic	0
墅	sju	3
墆	ʣrt	3
墆	dit	3
墇	ʣjaŋ	3
墇	ʣjian	2
墈	can	3
墉	yeŋ	0
墊	dianp	3
墊	benp	3
墋	ʦren	2
墌	ʣjc	2
墌	ʣjuec	1
墌	fanc	1
墍	xi	3
墍	suei	3
墎	gue	0
墎	ʣuen	3
墏	ciaŋ	2
墐	gien	3
墐	gau	0
墑	di	3
墑	gau	2
墑	xau	3
墒	sjaŋ	0
墒	lau	1
墒	lau	3
墓	mu	3
墔	ʦuei	0
墔	ʣrue	1
墔	ʣrau	3
墕	ian	3
墖	ta	2
増	ʣeŋ	0
墘	cian	1
墙	ciaŋ	1
墚	liaŋ	1
墛	uei	3
墜	ʣruei	3
墝	ciau	0
增	ʣeŋ	0
墟	xy	0
墟	xu	3
墠	sjan	3
墡	sjan	3
墢	fa	1
墣	puc	1
墤	cuai	3
墤	tuei	1
墥	tuan	2
墥	dueŋ	2
墦	fan	1
墦	bi	3
墧	ciau	1
墧	cye	3
墧	gy	1
墧	i	3
墨	muec	3
墩	duen	0
墪	duen	0
墫	ʣuen	0
墫	duen	0
墬	di	3
墭	sjeŋ	3
墮	due	3
墮	xuei	0
墮	xua	1
墯	due	3
墰	tan	1
墱	deŋ	3
墲	mu	1
墲	ʦreŋ	1
墳	fen	1
墴	xuaŋ	1
墵	tan	1
墶	dat	0
墶	cuait	3
墷	ie	3
墷	daŋ	0
墸	ʣru	3
墸	ge	1
墹	gian	3
墹	xie	1
墺	auc	3
墻	ʦiaŋ	1
墻	ʣie	1
墼	gic	0
墽	ciau	0
墽	au	1
墽	ʦan	0
墾	cen	2
墿	ic	3
墿	tuc	1
壀	pi	1
壁	bic	3
壂	dian	3
壃	giaŋ	0
壄	ie	2
壅	yeŋ	0
壆	xye	1
壆	bue	1
壆	gye	1
壆	ʣu	1
壇	tan	1
壈	lan	2
壈	pu	1
壉	gy	3
壊	xuai	3
壋	daŋ	3
壋	sru	2
壌	raŋ	2
壌	bu	2
壍	ʦian	3
壎	xyen	0
壏	xian	3
壏	lan	3
壐	si	2
壑	xec	3
壒	ai	3
壓	iap	0
壓	iap	3
壔	dau	2
壕	xau	1
壖	ruan	1
壗	ʣien	3
壗	nieŋ	1
壘	lei	2
壘	ian	2
壙	cuaŋ	3
壙	ʣreu	3
壙	ʦueŋ	3
壚	lu	1
壛	ian	1
壛	meŋ	1
壜	tan	1
壝	uei	1
壝	bian	2
壞	xuai	3
壟	lueŋ	2
壟	xiaŋ	3
壠	lueŋ	2
壡	ruei	2
壢	lic	3
壣	lien	1
壤	njaŋ	2
壤	lu	3
壥	ʦran	1
壥	li	1
壦	xyen	0
壧	ian	1
壨	lei	2
壩	ba	3
壩	gi	3
壪	uan	0
士	sr	3
士	mie	3
壬	njen	1
壬	lei	3
壭	san	4
壮	ʣruaŋ	3
壮	ʣr	3
壯	ʣruaŋ	3
壯	ieu	0
声	sreŋ	0
声	bian	2
壱	i	0
壱	se	3
売	mai	3
壳	ce	1
壳	ciau	3
壴	ʣru	3
壵	ʣruaŋ	3
壶	xu	1
壷	xu	1
壸	cuen	2
壸	mu	3
壹	it	0
壹	rant	3
壺	xu	1
壻	sy	3
壼	cuen	2
壽	sjeu	3
壾	maŋ	2
壿	ʦuen	1
夀	sreu	3
夁	i	0
夂	ʣr	2
夂	ʣrueŋ	0
夂	niau	2
夃	gu	2
夃	ieŋ	1
处	ʦru	2
处	ʦru	3
夅	giaŋ	3
夅	xiaŋ	1
夆	feŋ	1
夆	feŋ	0
夆	paŋ	1
备	bei	3
夈	ʣrai	0
変	bian	3
夊	suei	0
夊	ʦryan	1
夋	ʦyen	0
夋	ʣre	1
夌	lieŋ	1
复	fuc	3
夎	ʦue	3
夏	xia	3
夐	xyeŋ	3
夐	xyan	3
夐	lei	3
夐	lei	1
夑	xie	3
夒	nau	1
夓	xia	3
夔	cuei	1
夕	sic	0
外	ŋuai	3
夗	yan	3
夗	uan	2
夗	uan	0
夗	yan	0
夗	daŋ	2
夘	mau	2
夘	uan	2
夘	ʣye	1
夙	suc	3
多	due	0
夛	due	0
夜	ie	3
夜	lieŋ	1
夝	ʦieŋ	1
够	geu	3
够	ian	1
夠	geu	3
夡	ci	3
夡	sren	0
夢	meŋ	3
夣	meŋ	3
夣	iau	2
夤	ien	1
夤	ʣren	3
夥	xue	2
夥	ci	0
夦	ʦren	2
夦	ai	3
大	da	3
大	dai	3
大	tai	3
夨	ʦec	3
夨	nuc	1
天	tian	0
天	maŋ	2
太	tai	3
夫	fu	0
夫	fu	1
夬	guai	3
夭	iau	0
央	iaŋ	0
夯	xaŋ	0
夯	ben	3
夰	gau	2
失	sjt	0
失	cant	2
失	xant	0
夲	tau	0
夲	ben	2
夳	tai	3
夳	gieu	0
夳	ʦuan	3
头	teu	1
头	teu	4
头	ian	2
夵	ian	2
夵	tau	0
夵	mian	3
夶	bi	2
夷	i	1
夷	ien	1
夸	cua	0
夸	cua	3
夸	uan	1
夹	gia	0
夹	gia	1
夹	ga	0
夹	iau	3
夹	iau	2
夺	due	1
夺	ua	0
夻	xua	3
夻	pi	1
夼	cuaŋ	2
夼	suei	3
夽	ŋyen	2
夾	giap	0
夾	giap	1
夾	gap	0
夿	ba	0
奀	en	0
奁	lian	1
奂	xuan	3
奃	di	0
奃	ti	3
奄	ian	2
奄	ian	0
奅	pau	3
奅	cueŋ	2
奆	gyan	3
奇	ci	1
奇	gi	0
奈	nai	3
奈	xueŋ	1
奉	feŋ	3
奊	xiet	1
奊	mieŋt	2
奋	fen	3
奋	lieŋ	1
奌	dian	2
奌	i	3
奌	die	1
奍	cyan	0
奍	gyan	3
奍	sren	0
奍	sren	3
奎	cuei	1
奏	ʣeu	3
奏	ʣue	3
奐	xuan	3
契	cit	3
契	ciet	3
契	xiet	3
奒	cai	0
奓	sre	0
奓	ʦr	2
奓	ʣra	3
奔	ben	0
奔	ben	3
奕	ic	3
奖	giaŋ	2
套	tau	3
奘	ʣaŋ	3
奘	ʣruaŋ	2
奙	ben	2
奚	xi	0
奛	xuaŋ	2
奛	tu	0
奛	ba	1
奜	fei	2
奝	diau	0
奝	yeŋ	3
奞	syen	3
奞	ʣruei	3
奟	beŋ	0
奟	ua	3
奠	dian	3
